,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Energy expenditures Multi-family - Owner-occupied - C1 (euro),220716628.50529212,222103266.36139253,221468708.00346673,224170714.60203502,224341519.52920496,224325054.87452742,220599904.99858433,219800505.27496564,219019518.1890328,218257285.7655641,217501860.62543756,219527610.3199697,219079641.78792578,218632347.20667472,218186037.76694056,217741182.50443447
Energy expenditures Multi-family - Owner-occupied - C2 (euro),348177472.5624987,350094232.7377029,349090106.6855045,353596852.18566906,353898179.71727055,353907068.8709214,348600329.77305925,347422919.788112,346283907.35249496,345183835.5071933,344105777.3771628,347577617.1497119,347019051.99397373,346474710.461351,345945268.3199902,345431638.3779686
Energy expenditures Multi-family - Owner-occupied - C3 (euro),512647564.11509824,514985971.77584606,513158294.9747141,519417550.62021405,519547632.0460242,519261422.5314443,511172329.9529248,508819479.99379456,506557244.21417385,504385972.3445341,502280569.6896523,506856700.8087926,505570889.2451349,504341463.419826,503169579.79338217,502056729.54519415
Energy expenditures Multi-family - Owner-occupied - C4 (euro),737730909.1795546,740633714.3166006,737337128.7243228,745617851.7517326,745186853.2682221,744179894.8937875,731940265.6545507,728132178.868202,724484765.142693,720997836.1795218,717634905.9521085,723813593.0737065,721677947.7903008,719654029.8745253,717743350.0781405,715947892.7494161
Energy expenditures Multi-family - Owner-occupied - C5 (euro),1410621498.168386,1415855119.8553774,1410406902.1532967,1427077813.7352924,1427049540.309847,1425881565.629583,1403341376.4994361,1396388543.3856187,1389708407.2638748,1383301467.8210325,1377103199.5884576,1389229527.5560167,1385310715.241838,1381573753.684249,1378021275.826396,1374656823.321905
Energy expenditures Multi-family - Privately rented - C1 (euro),914978942.1412528,919843943.1368644,918599428.537237,928068779.457623,929770209.218514,930668930.6583664,899488665.0509077,886994829.3445283,875735562.4855186,856877286.9003869,840151814.663875,834757522.5690509,822685961.094361,812087391.330053,802800674.072178,785487961.5294883
Energy expenditures Multi-family - Privately rented - C2 (euro),582113008.348714,585708767.3523822,585467212.0341582,592521706.5858406,594195234.1058282,595368200.9498558,579259191.2686278,573852198.6284548,568980920.2922896,560212299.8333744,552456401.2775078,552037311.1020063,546743042.181067,542146101.8990842,538170330.3339338,528639079.6525209
Energy expenditures Multi-family - Privately rented - C3 (euro),590636627.9670647,594420404.6587456,594334739.9840636,601717328.7611238,603589131.836622,604956642.0464257,589153349.5947503,584100204.12875,579558510.7871933,571315192.1229846,564036744.2721443,564233855.9468162,559371916.7446009,555175153.4339608,551571345.0482417,542409261.6569788
Energy expenditures Multi-family - Privately rented - C4 (euro),624094110.2633444,628112994.5348294,628088033.6517473,636007129.2671294,638047801.1625472,639550666.2716528,622622449.9750103,616952588.9965063,611870609.7195971,602853273.430721,594900899.9036018,594909092.031513,589581830.525586,584988654.2059473,581049586.7273352,571351044.1484907
Energy expenditures Multi-family - Privately rented - C5 (euro),798769967.9584596,803697808.6380601,803499020.590783,813655141.3017951,816059862.376577,817751462.2520602,795551132.3709024,787162256.5561031,779624737.7379451,766049306.8266021,754063485.5842053,752433471.5649362,744109778.2582057,736878123.513072,730617540.3620763,716914592.5031985
Energy expenditures Multi-family - Social-housing - C1 (euro),846674491.6748742,852323177.981345,852239178.7522883,866935681.3193976,869967511.5469298,872272804.2124875,865472328.362657,864209169.7254244,863046672.1766843,861986580.6472754,860998608.84982,872062918.0189577,872501678.9455482,873002173.5073894,873566714.6867132,874198145.8673291
Energy expenditures Multi-family - Social-housing - C2 (euro),585507377.1129745,589526913.2337841,589622279.3322016,599874359.6100149,602116974.5932755,603862265.2380196,599297882.1902459,598588426.5441415,597947403.9318393,597376110.4019177,596853990.8464792,604640704.7111639,605123069.6322048,605648185.5373003,606217775.1379062,606833928.8718498
Energy expenditures Multi-family - Social-housing - C3 (euro),419162904.23880136,422035640.3759516,422115488.967886,429389168.177402,430998224.5541892,432254307.0655384,428935921.9986426,428445973.6687571,428004305.42307055,427611885.3210639,427253921.363454,432790303.150232,433153096.5431966,433545931.84770256,433970105.84378946,434427181.78720546
Energy expenditures Multi-family - Social-housing - C4 (euro),279567517.23770446,281429694.802649,281448328.8887941,286155565.45196724,287175822.3095794,287964202.23238266,285699878.85438395,285349705.362106,285029421.96020025,284739734.76742446,284470406.23787534,288032299.75942206,288235479.2830413,288456145.25529546,288695254.72179353,288953952.7302641
Energy expenditures Multi-family - Social-housing - C5 (euro),159175712.31541806,160095654.49000093,159968167.77650574,162385619.65835568,162808780.7879691,163101815.2940366,161608047.00812003,161274628.873567,160955777.8362786,160651935.5229808,160356427.11661562,162120406.5386517,162075479.04930422,162036860.03636062,162005152.24996445,161981080.33140752
Energy expenditures Single-family - Owner-occupied - C1 (euro),1249406183.5596526,1251312318.9673257,1240181096.068612,1247379286.761933,1244257445.1494071,1239948012.980973,1218836458.2858238,1214583343.7497113,1210102865.8061383,1205396233.5827034,1200324051.666309,1206752652.2987413,1202556499.481496,1197999514.4160566,1193084268.2618706,1185919457.5957987
Energy expenditures Single-family - Owner-occupied - C2 (euro),2647215227.962778,2644278446.110942,2613564844.295977,2621917270.2067,2606640667.37807,2589430392.3296037,2537698485.913092,2523095355.055471,2508505490.263436,2493930805.2204943,2479156008.6076827,2488936791.555108,2476935961.9203596,2463549261.190794,2450061631.24945,2436483785.36809
Energy expenditures Single-family - Owner-occupied - C3 (euro),3467181891.4015756,3452105724.797507,3415991382.6111646,3430890277.516629,3411869285.1689334,3390749782.632235,3323535292.9670777,3300745775.5378275,3278602991.407969,3257076136.973807,3235850184.119588,3248418851.9032702,3232154122.329598,3216151142.071939,3200402434.164386,3184905162.8366866
Energy expenditures Single-family - Owner-occupied - C4 (euro),4159189692.4963913,4133718351.482466,4093593009.323649,4114314151.989212,4093817527.5193715,4070876847.803108,3991378266.7466674,3966193090.1094728,3941880211.3121886,3918390538.198424,3895338088.9752064,3913486024.325428,3896686190.5033417,3880270864.9915442,3864225734.8195825,3848542638.780712
Energy expenditures Single-family - Owner-occupied - C5 (euro),4930220999.111164,4908149493.561799,4881019941.321837,4927677006.08626,4920823358.852463,4910243816.424048,4829964837.033504,4812526266.515211,4795578409.391023,4779090629.296439,4762670777.426726,4799119144.64393,4789582991.442583,4780076538.949127,4770593957.515944,4761135532.994403
Energy expenditures Single-family - Privately rented - C1 (euro),433020025.8580002,432661529.65570116,430489939.6991259,433942251.434488,433226647.58560693,432114099.5521038,417484585.19642323,410981149.1116043,405266005.45105016,394975787.0978329,385910027.60570884,381856754.74823695,375260713.2420046,369518337.6326863,364530123.66455406,357925978.1000737
Energy expenditures Single-family - Privately rented - C2 (euro),488858831.16251713,488518855.69055444,486204135.30565405,490230083.0525572,489541797.4317953,488404012.3368844,472131063.4741963,464939265.28444296,458627822.8130029,447268716.5581699,437266077.4940715,432876783.26929677,425631864.89324605,419332381.910974,413867905.31768304,406585254.2291296
Energy expenditures Single-family - Privately rented - C3 (euro),464897599.20620894,464817812.3386918,462898335.92330414,466947928.27519333,466586744.7393013,465805200.6797357,450881139.7131577,444746292.82106763,439372341.16245955,429454360.22778875,420732939.91146076,417351712.1588511,411119292.9800926,405720559.813043,401057944.58598024,394630159.3496951
Energy expenditures Single-family - Privately rented - C4 (euro),449556773.15053505,449578038.4891374,447910749.33493966,452093226.30753773,451933117.9725417,451364821.6856101,437466336.3267604,431905281.605315,427042735.37324846,417860436.1694474,409794042.7564233,406946036.61023027,401226744.38199914,396284983.725068,392029645.5157066,386064484.44890606
Energy expenditures Single-family - Privately rented - C5 (euro),392596402.70502484,392930796.54889494,391844985.92907906,396069631.69472736,396304278.8187504,396175368.52303064,385012696.32462543,380802997.2566072,377132909.1405071,369738370.7323838,363254908.72868466,361474422.27665406,356949892.0281167,353061331.9361537,349734401.6953937,344898149.3347949
Energy expenditures Single-family - Social-housing - C1 (euro),202944374.7316065,203744054.58936176,203909872.05458388,207613793.18908727,208548911.11976725,209280162.36732012,206864784.1597068,206835142.91370946,206808576.78398988,206784686.80795524,206752720.22440797,209634967.81125265,209851286.60592842,210056338.23270446,210249291.02652258,210429365.37674114
Energy expenditures Single-family - Social-housing - C2 (euro),198188630.49129423,198931226.30411866,199063987.42146528,202598413.68366504,203478131.23416,204159790.68929633,201684695.92762297,201625582.8160939,201569275.71879014,201515379.74294648,201453157.99092013,204200530.44032884,204378313.44952196,204544559.61114788,204698454.28477517,204839235.54714245
Energy expenditures Single-family - Social-housing - C3 (euro),137241259.8796918,137791549.67903367,137916825.39072016,140390808.68929788,141033442.41521475,141539697.0556532,139837627.74631622,139828007.56934458,139820334.8182204,139814349.99981442,139802786.0985438,141739521.87555796,141897209.15379846,142047235.2350684,142189060.348535,142322180.75840935
Energy expenditures Single-family - Social-housing - C4 (euro),78932988.1987989,79248712.96890277,79319995.56282902,80744514.06541808,81113230.25475644,81403329.82495369,80429020.84029672,80423522.37681022,80419052.99667954,80415461.5260043,80408578.51199041,81522746.27532616,81612359.13787472,81697470.2843229,81777764.99322045,81852948.73973174
Energy expenditures Single-family - Social-housing - C5 (euro),27356128.290289856,27466423.085087113,27491862.364682786,27987512.544661485,28116296.226668533,28217849.77492566,27883223.47957292,27882320.045563158,27881806.132296413,27881624.891058765,27880334.337269183,28268578.59448647,28300955.10960654,28331794.175069973,28360981.424191047,28388409.265456576
Energy expenditures standard Multi-family - Owner-occupied - C1 (euro),338264642.73562884,339389316.5155388,336568643.0808006,340404546.6808638,339159219.85144955,337525842.0175743,328484070.3854157,325247417.8697008,322061437.3311238,318926278.62722534,315821524.4036142,317745402.0747124,314911393.1285202,312092907.5261509,309290362.41277206,306504440.22170794
Energy expenditures standard Multi-family - Owner-occupied - C2 (euro),464512980.3188641,465547396.3197905,461569943.1920766,467211126.56508076,465450057.62761563,463158191.197067,451743420.63222253,447353690.45068645,443047516.777492,438824932.309374,434660310.79686755,437676756.45104676,433919823.7990004,430202483.83914727,426525377.6719472,422889498.0620604
Energy expenditures standard Multi-family - Owner-occupied - C3 (euro),625717796.4531997,626308811.7552483,620323825.492308,627245375.2672902,624298812.1731187,620661034.7955974,604808468.9193047,597920723.4188807,591202332.6283765,584652007.8353828,578234114.7213079,581422710.6263357,575631905.6129224,569949895.9971359,564377111.0112314,558914439.9080802
Energy expenditures standard Multi-family - Owner-occupied - C4 (euro),828036577.183212,828114936.4318506,819200096.5257411,827265595.9805224,822438375.1554533,816731329.3449428,794895084.2364367,785152936.6788934,775680642.0261363,766474997.7273787,757487580.8456956,761069630.93128,752973633.8335223,745064960.9527265,737343438.9916731,729809506.1215447
Energy expenditures standard Multi-family - Owner-occupied - C5 (euro),1369574052.6831527,1369430454.7743115,1355765867.6736484,1370090880.6863294,1363123678.7241688,1354658821.9369547,1319407526.0367203,1303736365.285088,1288471575.0741806,1273609241.1061778,1259075896.325174,1265441937.5343902,1252332515.9498632,1239498390.6336646,1226939378.4432337,1214656302.69947
Energy expenditures standard Multi-family - Privately rented - C1 (euro),1343087803.958806,1346740219.2019637,1338752361.3947625,1351086390.9699454,1348695212.2199354,1344738423.1315446,1278965994.2265134,1249465344.8931856,1222467776.5870917,1181941620.4093618,1145562300.5172155,1128650883.7412353,1099835276.306834,1073858754.158517,1050401973.8289468,1013321050.681913
Energy expenditures standard Multi-family - Privately rented - C2 (euro),734588907.7959949,737118326.4251305,733335546.9121927,741515033.2147965,740836568.6420612,739305393.2813373,709085239.3326285,696593339.7818457,685059507.8626078,667388991.1639137,651451420.3894023,646399710.5278927,633785356.7714931,622353115.2784159,611970300.7140857,593228107.8891143
Energy expenditures standard Multi-family - Privately rented - C3 (euro),680178740.1345829,682647127.968406,679298174.1389753,687127710.4360855,686668577.7304939,685422424.4981152,658156334.2765161,647118671.0157698,636919561.9979657,621365354.093198,607326517.8728471,603408083.5557656,592319029.3406101,582264007.5111454,573127399.6530726,556304363.4680433
Energy expenditures standard Multi-family - Privately rented - C4 (euro),664035533.8347965,666466373.772047,663271465.3243325,671040971.6453426,670664035.7667166,669513025.5939069,642506258.3113,631263224.5455809,620907740.3723323,605308061.2481667,591250902.1561233,587141212.6701478,576062590.0537795,566036213.0390985,556943958.4402825,540510003.601152
