Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Owner-occupied,C2,C2,Single-family,Natural gas-Performance boiler,F,155148.69034996722,154770.16062070214,151104.7755058153,146952.3408913509,143778.78730338553,140158.19203753993,136324.02274965763,135205.93380567257,133848.07463244433,132259.55172055564,130463.08338347307,128465.98786873727,126260.50838988164,123621.29356482608,120788.59258112928,117769.06954597724
Owner-occupied,C2,C2,Single-family,Natural gas-Performance boiler,G,17171.755012758153,16522.30130737126,15458.813099529894,14346.053148053254,13396.402847015981,12443.975329943702,11530.153752279395,11089.482766353938,10628.243266941376,10152.328736089281,9669.086532355732,9175.733148247149,8682.006624467962,8167.875135071704,7660.832068161733,7163.1699079004575
Owner-occupied,C2,C2,Single-family,Oil fuel-Performance boiler,D,75119.04181385123,72902.5960019399,73484.6413199532,73449.61252223357,71390.64657651001,68949.83229370741,66127.9727704746,62678.252871446966,58896.38530842643,54780.866357401195,50269.834573352775,45362.18231528367,40057.45143597091,34493.020340846066,28475.972646233033,22011.263576681482
Owner-occupied,C2,C2,Single-family,Oil fuel-Performance boiler,E,124329.21909409485,118198.92246740095,112512.00328219486,106581.5914302413,100301.91633147137,93836.11606559712,87206.78866423349,80376.0392578373,73445.24054716119,66431.23421117353,59273.60892922029,51997.455264490214,44625.33283261398,37176.89412676635,29691.195507882807,22198.79119314045
Owner-occupied,C2,C2,Single-family,Oil fuel-Performance boiler,F,64449.80602161957,59534.54075956439,54309.408310805535,49351.01721020856,44812.03327438399,40497.99188002875,36397.3076310088,32554.546608701905,28889.56516039391,25395.177313428714,22036.112397803376,18811.696469598024,15720.352402752096,12744.560198946405,9910.190763757148,7217.784714711005
Owner-occupied,C2,C2,Single-family,Oil fuel-Performance boiler,G,195625.70883110675,180873.19986388303,163541.51617181636,147173.7204409901,133123.48737059784,119766.40774166575,107085.1372207765,95303.1817036123,84108.03679101536,73487.41269188281,63346.97274353439,53692.22573756844,44524.69869417112,35738.88180586042,27499.927551876466,19808.02031669335
Owner-occupied,C2,C2,Single-family,Wood fuel-Performance boiler,B,11418.292660598012,16964.361334690122,23196.205368458082,29524.624560606633,35561.88773838815,41680.793479749715,47854.035779502214,53518.60986245016,59213.43809056641,64939.329305626,70698.83186537765,78766.33426069363,86870.54640345383,95255.770577086,103689.35051271436,112171.46686564805
Owner-occupied,C2,C2,Single-family,Wood fuel-Performance boiler,C,68433.56706559281,77989.72153741197,88344.63443294431,98991.29803959597,109544.9501578203,120468.2406548028,131238.2441434968,137295.93456737293,143387.7123170389,149509.6023313293,155684.33211868242,161935.64674101025,168228.26690316532,174457.9645187817,180712.26471662783,186984.82153917276
Owner-occupied,C2,C2,Single-family,Wood fuel-Performance boiler,D,63474.30858648259,68580.6538484466,73436.61346263361,78282.07091284565,83206.57009102505,88167.07614975712,92748.20121313407,94537.17974443387,96269.26509405847,97944.26683765982,99577.38308923396,101193.20982725352,102762.30017252742,104209.95757124855,105605.10831945023,106945.94399628547
Owner-occupied,C2,C2,Single-family,Wood fuel-Performance boiler,E,40246.2982081736,43556.048724711785,46923.91671081272,50373.45411748344,53902.45760062901,57512.08638395599,60854.509345443155,61835.921992379604,62757.39179508194,63614.23261167924,64409.233358310936,65154.055155577335,65817.98053140489,66322.3859499274,66729.55835253213,67033.47726567883
Owner-occupied,C2,C2,Single-family,Wood fuel-Performance boiler,F,53185.35541213813,58154.98673497378,62422.84392221438,66474.03983698315,70388.62737718689,74104.80666839734,77274.63099983857,78147.26971360786,78862.073767432,79424.1499832511,79847.52409926173,80042.77854125184,80093.62195803349,80000.86389248115,79758.72863450638,79368.1636280693
Owner-occupied,C2,C2,Single-family,Wood fuel-Performance boiler,G,17175.47802278336,17707.03245863925,18018.23751743581,18268.187278066667,18452.346950646668,18561.004834529842,18540.166844963533,18113.342154858525,17661.525171539586,17187.695696142488,16697.21770557342,16165.559941326243,15621.264646001822,15066.120120277035,14500.176816356292,13925.522927256781
Owner-occupied,C3,C3,Multi-family,Electricity-Heat pump water,A,7045.942734587432,15059.508624437083,23237.87384734121,31440.458131765627,39661.78066845335,47907.52508010672,56168.77058946892,64246.34039531394,72332.723092044,80427.51406810682,88532.70614762454,101712.956796777,114903.63682173197,128104.37273894681,141314.7707697472,154534.4092183874
Owner-occupied,C3,C3,Multi-family,Electricity-Heat pump water,B,12656.960994965066,14395.425438106262,16833.148020237473,19263.490310573376,21681.322130443554,24093.91368591906,26449.805823533006,27948.270417972177,29425.000717426803,30879.92362468075,32323.37274636231,33798.27454202998,35261.26145978378,36711.62930385052,38148.675174115895,39571.67132503492
Owner-occupied,C3,C3,Multi-family,Electricity-Heat pump water,C,6130.142469311518,6648.065036480875,7425.976188108355,8208.086416871472,8979.89191248205,9756.154567752312,10535.521359947714,10948.897523356285,11355.48117008515,11755.689467695629,12152.974904153223,12559.71388865734,12964.074483598704,13366.23230570923,13766.345037417661,14164.549917175016
Owner-occupied,C3,C3,Multi-family,Electricity-Heat pump water,D,859.4669038742339,1111.1539294221443,1503.2540998073719,1898.6064017823514,2277.307764861777,2651.34514800947,3032.2604446609525,3211.452840125122,3384.15128600167,3550.519073581724,3711.7700713483046,3871.8696375382233,4026.961028710519,4177.071732974274,4322.212179720107,4462.376527260215
Owner-occupied,C3,C3,Multi-family,Electricity-Performance boiler,B,1441.7588979282234,1853.6900116220015,2265.62112531578,2677.552239009558,3089.483352703336,3501.414466397114,3913.3455800908923,4325.27669378467,4737.207807478448,5149.138921172225,5561.070034866003,6006.8320319517525,6452.594029037502,6898.3560261232515,7344.118023209001,7789.8800202947505
Owner-occupied,C3,C3,Multi-family,Electricity-Performance boiler,C,81102.59494100505,80830.70496618694,80464.30800531105,80037.70158024826,79483.44106073676,78885.85081395762,78233.97266762068,77994.24382216838,77723.58693579651,77424.0006315724,77090.78131738145,76814.51472901861,76509.30462749636,76177.18432631661,75820.21380879196,75440.51085606437
Owner-occupied,C3,C3,Multi-family,Electricity-Performance boiler,D,41307.87144580874,40637.3731080906,39724.79325319905,38810.893931019054,37903.4261682924,36996.631565496755,36107.710361449426,35479.3601213787,34854.83658341714,34234.85129048859,33616.28967952471,33031.617851987954,32449.668146291955,31871.281792876405,31297.28205923793,30728.48917429524
Owner-occupied,C3,C3,Multi-family,Electricity-Performance boiler,E,36414.63021417768,34788.14026192039,32947.801000831954,31186.130089026803,29510.136802227804,27907.68075439816,26411.128815672553,25191.626820938953,24023.397504824225,22904.618346019437,21828.784823435864,20811.5284389562,19832.531514250986,18890.818614762327,17985.379807176327,17115.235892463585
Owner-occupied,C3,C3,Multi-family,Electricity-Performance boiler,F,27062.10109815428,26625.24269927977,26033.73238828832,25440.33612458408,24871.639568574177,24299.438651500717,23747.753651970408,23208.550012309508,22670.17899955382,22133.026256727473,21595.466422921814,21084.16594225094,20570.888464673266,20055.922289704464,19539.503502102663,19021.87636729554
Owner-occupied,C3,C3,Multi-family,Electricity-Performance boiler,G,15942.88097984996,15373.915872903239,14719.601853341446,14086.42434149427,13489.524750274155,12910.274962999847,12374.572347650266,11872.84160625162,11388.514240690754,10921.065067141095,10469.158179990276,10043.185171615902,9630.452346766997,9230.554704197346,8843.072980139828,8467.601955114702
Owner-occupied,C3,C3,Multi-family,Heating-District heating,A,2059.6555684688906,3192.46613112678,4325.27669378467,5458.08725644256,6590.89781910045,7723.70838175834,8856.51894441623,9989.329507074119,11122.140069732008,12254.950632389897,13387.761195047786,15170.809183390782,16953.85717173378,18736.905160076778,20519.953148419776,22303.001136762774
Owner-occupied,C3,C3,Multi-family,Heating-District heating,B,4690.015035361595,6150.4837624121465,7759.086886489362,9405.93478817519,11065.110756496128,12762.741244736142,14498.551250122113,16255.767860600392,18049.269688224802,19878.779525389178,21743.96826468823,23403.7969081964,25093.01866731752,26811.417398094196,28558.783063213054,30334.91050500985
Owner-occupied,C3,C3,Multi-family,Heating-District heating,C,12542.411297256456,14027.665153138507,15527.258204610014,17005.394441892757,18458.101721351624,19891.360853778115,21305.42892215205,22701.5247344875,24081.072549122346,25444.34419419557,26791.262336674466,27914.07795302544,29022.796858699323,30117.623822139525,31198.765411901622,32266.4317329695
Owner-occupied,C3,C3,Multi-family,Heating-District heating,D,20908.77363902554,21642.409737594367,22307.06795756469,22972.211241530676,23652.82767517678,24331.48392520932,25007.149798578415,25680.410906488618,26349.06189275349,27012.232571794615,27668.957362787605,28205.522714550458,28733.555866202252,29252.312654212867,29761.060282960756,30259.079692445415
Owner-occupied,C3,C3,Multi-family,Heating-District heating,E,19629.184801880983,19770.27891179501,19808.552209799116,19816.251166060458,19808.176168061313,19769.74997569061,19702.061607835094,19619.244837467366,19509.605237979067,19374.20143582906,19211.669298055596,18940.62140652162,18648.942153594966,18337.415445251136,18006.778841750565,17657.779993393007
Owner-occupied,C3,C3,Multi-family,Natural gas-Performance boiler,C,112383.41867918159,114277.03283320939,116769.11906793523,119218.93580893466,121453.04769445676,123617.29935107939,125705.49037351916,127779.48074625965,129795.25428130467,131752.73100538124,133654.27860706847,134638.19376761216,135569.38810976077,136447.40990633424,137271.75275398715,138041.84602842157
Owner-occupied,C3,C3,Multi-family,Natural gas-Performance boiler,D,163990.0628267071,161843.94860111907,159110.63143877996,156358.40018310238,153698.98369504916,151023.3459456719,148317.08672131083,145959.4311978131,143606.77753982824,141259.0439198174,138918.69925471832,136751.36477591767,134587.7817526677,132427.17142465457,130268.7547263359,128111.74513269067
Owner-occupied,C3,C3,Multi-family,Natural gas-Performance boiler,E,85053.21795957308,83053.45664119352,80543.34682771566,78020.05736751533,75601.77146402128,73194.13370171428,70779.87265665327,68625.67739009764,66491.15363147508,64376.721040725075,62278.21023019371,60261.265669817396,58253.83346873568,56256.155653939204,54268.43396647314,52290.996769829566
Owner-occupied,C3,C3,Multi-family,Oil fuel-Performance boiler,C,532.4513021506042,555.0720570952797,603.8737288587262,643.6242876357064,667.8347084426963,683.0076344664025,689.1228379766517,683.5378555685699,669.3022684091737,646.3641136508954,613.9273176617642,571.8617367827529,520.0475028875109,458.38088820330785,386.7766758769469,305.16941637969194
Owner-occupied,C3,C3,Multi-family,Oil fuel-Performance boiler,D,4751.406610383047,4588.646673699587,4437.561150476607,4271.822651666709,4085.8530603039144,3885.6412957866755,3671.5620572762427,3442.701165576023,3200.9315613689405,2946.5019251782383,2676.4372942419113,2391.08081818771,2090.79243802692,1775.9646459267653,1447.0265148281112,1104.4428608222083
Owner-occupied,C3,C3,Multi-family,Oil fuel-Performance boiler,E,8731.437528457258,8104.8723023134025,7471.424784442369,6859.646255997887,6274.543289618242,5710.277820723844,5166.402060990377,4644.2268910198345,4141.217360869106,3657.034185204777,3187.2215113762313,2732.227502061313,2292.336851333995,1868.0738501615956,1459.971061564388,1068.5702503824639
Owner-occupied,C3,C3,Multi-family,Oil fuel-Performance boiler,F,7047.882532012239,6543.621185162425,6023.921372258078,5521.847514626031,5044.144180664169,4583.915097031744,4140.878652294207,3716.4483239527876,3308.3035349707357,2916.2245525126514,2536.7077422027755,2170.1639973446963,1816.8644389727258,1477.2602189016122,1151.7975168081762,840.9177213002303
Owner-occupied,C3,C3,Single-family,Electricity-Heat pump water,A,61814.507555631135,80510.78994960556,99299.41182155928,118129.55317351055,136978.27048661647,155882.08330661128,174823.8714413587,193559.17044376288,212316.75672325992,231097.39833773894,249904.68128868635,280005.7887488073,310135.6103791655,340295.15734813147,370485.42746557546,400707.3964189286
Owner-occupied,C3,C3,Single-family,Electricity-Heat pump water,B,44041.73764716863,51462.35680228187,59339.46150114157,67456.87392484471,75672.37258062325,84189.26598867663,92753.73219411379,98505.50455474008,104345.6696128712,110274.92904056619,116330.6880757988,122541.10634719403,128877.32533086892,135339.3306311767,141926.8219040349,148639.10689200272
Owner-occupied,C3,C3,Single-family,Electricity-Heat pump water,C,103301.22459179664,108052.4528511534,113262.20431428422,118645.62335273353,124172.53359982769,129919.17075864044,135847.71548858777,139605.402267008,143403.06174944594,147240.21851704773,151145.14657115616,155096.87947350196,159110.46370520996,163182.9920725867,167311.06838978757,171490.79040117204
Owner-occupied,C3,C3,Single-family,Electricity-Heat pump water,D,2228.5348840042093,2679.7823890603518,3146.799493621716,3596.545418583825,4011.152922347958,4406.987944515525,4799.054965567763,5017.700440049412,5223.896891633892,5418.486851708558,5603.512163154037,5775.344975580315,5938.664906462794,6093.992552870566,6241.774631462518,6382.384477757836
Owner-occupied,C3,C3,Single-family,Electricity-Heat pump water,E,1332.2599931824468,1307.587718544416,1280.0373842796241,1252.67064123451,1228.460090262522,1204.0165190471946,1179.976430535006,1157.1672611764182,1134.2099326554915,1111.1135386190465,1087.7738656080826,1064.109899275041,1040.1527508015286,1015.9086523833844,991.3818562611881,966.5776071952033
Owner-occupied,C3,C3,Single-family,Electricity-Heat pump water,F,53.44616858387922,50.369155082839036,47.27062577457474,44.34617017781571,41.68995570247358,39.16473762282075,36.82619890945603,34.77450246194525,32.82264766482027,30.966122145776986,29.19757646746804,27.505700508837055,25.893497197544338,24.357561516435585,22.894586107863404,21.50142916415554
Owner-occupied,C3,C3,Single-family,Electricity-Performance boiler,C,14762.701878783791,19071.65741522887,23998.815332970513,28893.461334809617,33451.8648969434,38045.27706891082,42618.99474408134,47252.739664544955,51924.91133011321,56638.28136618487,61403.35051743522,65733.29460516157,70118.17531230647,74560.83102934784,79064.06015808163,83630.62622871494
